loan_id,customer_id,loan_type,employment_type,region,loan_status,credit_score,loan_amount,outstanding_amount,collateral_value,ltv,missed_payments,dpd,previous_dpd,dpd_change,risk_score,risk_category,ews_alert_level
LN000198,CUST002791,Personal,Salaried,East,Active,717,722345,183628.27,393509,1.835650518793725,2,0,0,0,2,Low Risk,Critical
LN000199,CUST007409,Business,Business Owner,Central,Active,520,124339,100211.35,2262112,0.05496589028306291,2,0,30,-30,2,Low Risk,Critical
LN000200,CUST000564,Education,Self-Employed,North,Active,771,1679494,395192.87,983699,1.7073251065620683,1,10,0,10,3,Medium Risk,Critical
LN000201,CUST005117,Business,Salaried,West,Active,701,378006,86589.41,2884248,0.13105877164515672,2,5,0,5,1,Low Risk,Warning
LN000202,CUST004192,Auto,Salaried,West,Active,659,300021,170230.81,2328936,0.12882320510310288,1,0,0,0,1,Low Risk,Warning
LN000203,CUST006020,Home,Self-Employed,South,Active,563,118463,94808.08,1563308,0.07577713412839952,0,0,0,0,2,Low Risk,Critical
LN000204,CUST001758,Home,Salaried,East,Active,583,2488359,1064056.43,1476626,1.6851653702427019,3,0,30,-30,4,Medium Risk,Critical
LN000205,CUST006629,Education,Business Owner,East,Delinquent,572,2112679,1116343.71,1269027,1.664802246130303,0,30,0,30,6,High Risk,Critical
LN000206,CUST007575,Home,Self-Employed,West,Active,559,346876,318020.63,401917,0.8630538145935603,1,15,10,5,3,Medium Risk,Critical
LN000207,CUST006375,Home,Self-Employed,South,Active,646,939195,287734.76,2279190,0.4120740262988167,2,0,30,-30,1,Low Risk,Warning
LN000208,CUST006893,Personal,Salaried,North,Active,546,442092,163654.11,2859123,0.15462503711802536,3,0,0,0,3,Medium Risk,Critical
LN000209,CUST001679,Education,Self-Employed,South,Delinquent,722,1779535,547335.81,2449685,0.7264342150113178,0,30,0,30,2,Low Risk,Warning
LN000210,CUST003243,Education,Business Owner,East,Active,657,530437,272581.47,2546430,0.2083061383976783,1,0,0,0,1,Low Risk,Warning
LN000211,CUST004637,Home,Self-Employed,North,Active,546,1051178,299043.69,2743328,0.3831762005855661,1,15,30,-15,3,Medium Risk,Critical
LN000212,CUST001060,Home,Salaried,West,Delinquent,788,1854321,617481.09,1982284,0.9354466867512425,0,60,0,60,2,Low Risk,Warning
LN000213,CUST006669,Home,Self-Employed,North,Active,709,423140,379033.4,879850,0.4809228845825993,0,0,0,0,0,Low Risk,Watch
LN000214,CUST005280,Auto,Salaried,West,Active,520,1522044,422937.97,2297411,0.6625040099485899,5,0,0,0,4,Medium Risk,Critical
LN000215,CUST001723,Business,Salaried,South,Active,818,1548809,1182098.58,1121563,1.380938030231026,0,0,0,0,2,Low Risk,Critical
LN000216,CUST003315,Auto,Business Owner,North,Active,730,1495820,709761.17,2962954,0.5048407771433508,0,0,0,0,0,Low Risk,Watch
LN000217,CUST003158,Education,Self-Employed,Central,Active,797,906169,294988.49,758247,1.195084187606413,4,0,0,0,2,Low Risk,Warning
LN000218,CUST005916,Personal,Business Owner,East,Active,604,1290861,413380.28,2010142,0.6421740354661511,0,15,0,15,2,Low Risk,Warning
LN000219,CUST002626,Business,Business Owner,West,Active,625,883692,236719.44,864002,1.0227892990988448,0,5,0,5,3,Medium Risk,Warning
LN000220,CUST002730,Personal,Self-Employed,North,Delinquent,798,1748800,821573.29,742230,2.356142974549668,1,60,0,60,4,Medium Risk,Critical
LN000221,CUST006701,Education,Business Owner,North,Active,567,709657,270653.26,2530580,0.28043254905989934,0,0,0,0,2,Low Risk,Critical
LN000222,CUST001598,Education,Business Owner,Central,Active,525,2067388,1022673.65,765333,2.7012921172875077,1,0,0,0,4,Medium Risk,Critical
LN000223,CUST003061,Personal,Salaried,South,Active,660,1439086,794397.89,1687562,0.852760372655938,2,0,0,0,1,Low Risk,Warning
LN000224,CUST002694,Personal,Business Owner,Central,Active,607,1721208,186334.73,2440772,0.705189997263161,2,10,60,-50,2,Low Risk,Warning
LN000225,CUST004892,Personal,Self-Employed,North,Delinquent,788,897590,700803.34,712693,1.2594342865721986,0,30,0,30,4,Medium Risk,Critical
LN000226,CUST005148,Education,Salaried,East,Active,804,489161,358417.88,2047117,0.23895116888775775,0,0,60,-60,0,Low Risk,No Alert
LN000227,CUST005740,Home,Business Owner,North,Active,583,1320441,483479.53,2044995,0.6456939992518319,1,0,0,0,1,Low Risk,Warning
LN000228,CUST003628,Personal,Business Owner,North,Active,540,150341,62903.75,2768978,0.05429476146072666,1,5,60,-55,3,Medium Risk,Critical
LN000229,CUST001364,Business,Self-Employed,North,Active,699,879811,812259.05,233688,3.7648959296155557,0,0,0,0,2,Low Risk,Critical
LN000230,CUST007966,Education,Business Owner,Central,Active,535,84442,62352.58,25373,3.3280258542545225,1,0,0,0,4,Medium Risk,Critical
LN000231,CUST001982,Auto,Self-Employed,Central,Active,733,1584755,331076.49,1373878,1.1534903390257358,1,5,30,-25,2,Low Risk,Warning
LN000232,CUST005451,Auto,Business Owner,West,Default,741,230587,38216.48,527334,0.43726935869866157,0,90,0,90,3,Medium Risk,Critical
LN000233,CUST001664,Business,Business Owner,West,Active,838,1931323,1773700.69,2991703,0.6455597363775749,1,10,10,0,1,Low Risk,Watch
LN000234,CUST001530,Home,Self-Employed,West,Active,519,773414,548979.9,2814601,0.27478637291751123,1,10,60,-50,3,Medium Risk,Critical
LN000235,CUST002039,Personal,Salaried,North,Active,842,1931959,1682079.45,759507,2.5437013747075405,1,15,60,-45,3,Medium Risk,Critical
LN000236,CUST007516,Education,Self-Employed,West,Active,651,582979,272735.16,1032981,0.5643656562899028,2,0,0,0,1,Low Risk,Warning
LN000237,CUST005593,Personal,Salaried,West,Active,670,806717,383106.39,2810392,0.28704785666910526,0,15,60,-45,1,Low Risk,Watch
LN000238,CUST003303,Education,Salaried,South,Active,715,1379574,140572.46,130932,10.536568600494913,2,0,10,-10,2,Low Risk,Critical
LN000239,CUST002238,Auto,Self-Employed,Central,Active,828,1017234,958219.33,913332,1.1137614799437663,1,15,30,-15,2,Low Risk,Warning
LN000240,CUST007393,Personal,Self-Employed,West,Delinquent,731,1734667,1295432.36,2865887,0.6052810177093514,1,60,10,50,2,Low Risk,Warning
LN000241,CUST005505,Business,Business Owner,Central,Active,515,1159784,435001.58,2969252,0.39059803613839444,0,0,10,-10,2,Low Risk,Critical
LN000242,CUST005497,Home,Business Owner,East,Active,782,655723,347308.02,692908,0.946334866966466,0,0,0,0,0,Low Risk,Watch
LN000243,CUST001307,Business,Salaried,South,Active,800,1645090,577832.7,1399565,1.1754295084544126,0,5,0,5,2,Low Risk,Warning
LN000244,CUST004030,Home,Business Owner,East,Active,664,1449314,250942.57,702915,2.061862387344131,4,0,60,-60,4,Medium Risk,Critical
LN000245,CUST006777,Personal,Self-Employed,Central,Active,768,1194119,712945.29,2609028,0.45768730730371615,3,5,0,5,2,Low Risk,Warning
LN000246,CUST002676,Personal,Salaried,Central,Active,678,103137,58678.25,138647,0.7438819447950551,3,0,0,0,1,Low Risk,Warning
LN000247,CUST005069,Home,Business Owner,East,Active,757,293824,152717.56,2725222,0.10781653751510886,0,10,10,0,1,Low Risk,Watch
LN000248,CUST005865,Auto,Business Owner,West,Active,575,2148676,2040224.56,1882578,1.141347662620088,0,0,10,-10,3,Medium Risk,Critical
LN000249,CUST001283,Education,Self-Employed,South,Active,604,908455,787926.33,238375,3.8110330361824856,1,0,30,-30,3,Medium Risk,Critical
LN000250,CUST007527,Business,Self-Employed,Central,Active,586,875039,550892.92,918058,0.9531413047977361,1,0,0,0,1,Low Risk,Warning
LN000251,CUST000710,Business,Business Owner,North,Active,814,1653665,605650.94,921230,1.795062036624947,1,0,0,0,2,Low Risk,Critical
LN000252,CUST005576,Business,Salaried,South,Active,513,1755740,394945.93,1396039,1.25765827458975,0,0,60,-60,4,Medium Risk,Critical
LN000253,CUST005531,Personal,Salaried,East,Active,785,1248019,1020464.68,2861076,0.43620616858832134,0,0,0,0,0,Low Risk,No Alert
LN000254,CUST004745,Business,Self-Employed,Central,Active,746,472604,110538.33,1328510,0.3557398890486334,2,0,0,0,0,Low Risk,Watch
LN000255,CUST004414,Education,Self-Employed,Central,Active,740,513970,76998.89,375120,1.370148219236511,1,10,0,10,3,Medium Risk,Critical
LN000256,CUST003749,Education,Self-Employed,East,Active,508,1207571,852738.01,1222843,0.9875110705135491,3,0,0,0,3,Medium Risk,Critical
LN000257,CUST007393,Home,Business Owner,North,Active,523,1297826,409092.58,2691803,0.4821400377367883,0,0,0,0,2,Low Risk,Critical
LN000258,CUST007987,Personal,Business Owner,North,Active,611,456198,394041.11,135793,3.3595104313182564,0,0,0,0,3,Medium Risk,Critical
LN000259,CUST005354,Education,Self-Employed,Central,Active,796,111954,95896.0,1599966,0.06997273692065957,0,10,0,10,1,Low Risk,Warning
LN000260,CUST004780,Auto,Salaried,West,Active,716,1783661,1047528.74,662025,2.694250217136815,0,0,90,-90,2,Low Risk,Critical
LN000261,CUST000664,Personal,Self-Employed,North,Delinquent,727,693729,505391.11,2496457,0.2778854192161131,2,30,0,30,2,Low Risk,Warning
LN000262,CUST001999,Personal,Self-Employed,North,Active,531,1949999,391033.95,2246065,0.8681845805887185,2,0,0,0,2,Low Risk,Critical
LN000263,CUST007995,Education,Salaried,West,Default,776,2193688,1356009.25,2131137,1.0293509990207106,1,90,0,90,4,Medium Risk,Critical
LN000264,CUST003446,Auto,Salaried,North,Active,669,1765009,927001.3,1534907,1.1499126657185093,0,0,0,0,2,Low Risk,Warning
LN000265,CUST003744,Home,Salaried,West,Active,730,2066979,649981.55,144606,14.293867474378656,0,0,0,0,2,Low Risk,Critical
LN000266,CUST005728,Education,Salaried,East,Active,569,759987,654617.06,1395047,0.5447751939540388,2,0,0,0,2,Low Risk,Critical
LN000267,CUST001496,Auto,Business Owner,South,Active,610,329149,277752.18,1046979,0.3143797535576167,1,0,0,0,1,Low Risk,Warning
LN000268,CUST003305,Personal,Business Owner,South,Active,588,1287785,1025394.86,461001,2.7934538102954223,1,15,0,15,4,Medium Risk,Critical
LN000269,CUST003764,Auto,Self-Employed,East,Active,501,512093,431338.67,752758,0.6802890171874626,0,0,0,0,2,Low Risk,Critical
LN000270,CUST005233,Personal,Business Owner,North,Default,555,1405419,1254767.24,760571,1.8478472095307341,0,90,0,90,7,High Risk,Critical
LN000271,CUST001854,Education,Self-Employed,South,Active,657,2050750,1179317.1,1014716,2.0210088339988728,1,0,0,0,3,Medium Risk,Critical
LN000272,CUST005617,Education,Self-Employed,East,Active,770,1327842,717511.9,1077782,1.2320135240707304,2,0,30,-30,1,Low Risk,Warning
LN000273,CUST006586,Business,Salaried,South,Active,773,497005,449047.19,1366687,0.3636567846185703,3,0,0,0,1,Low Risk,Warning
LN000274,CUST004660,Business,Salaried,North,Active,531,210360,180764.89,862489,0.24389876276682948,3,0,0,0,3,Medium Risk,Critical
LN000275,CUST001292,Business,Business Owner,West,Active,769,854756,512350.36,740507,1.1542848345795516,1,0,0,0,1,Low Risk,Warning
LN000276,CUST003582,Education,Business Owner,East,Delinquent,689,1463104,307522.39,2285075,0.6402870802927694,2,30,0,30,2,Low Risk,Warning
LN000277,CUST007975,Home,Business Owner,South,Default,709,160253,119485.17,853686,0.18771890367184188,3,90,0,90,4,Medium Risk,Critical
LN000278,CUST003458,Education,Business Owner,North,Active,807,896687,222111.86,2182788,0.4107989415371534,0,15,0,15,1,Low Risk,Warning
LN000279,CUST007555,Auto,Salaried,South,Active,521,2387885,1978157.34,307042,7.777063072804372,1,5,0,5,5,Medium Risk,Critical
LN000280,CUST007281,Education,Salaried,North,Delinquent,513,718885,498680.93,1008945,0.712511583882174,0,30,0,30,4,Medium Risk,Critical
LN000281,CUST001637,Education,Business Owner,North,Active,705,1200039,670395.12,1728905,0.6941034932515089,1,0,0,0,0,Low Risk,Watch
LN000282,CUST003697,Personal,Self-Employed,North,Active,533,2148647,1953302.9,2263936,0.94907585726805,1,0,0,0,2,Low Risk,Critical
LN000283,CUST003000,Personal,Salaried,North,Active,841,1813072,1208008.56,2170619,0.8352787845310485,1,0,0,0,0,Low Risk,Watch
LN000284,CUST003153,Personal,Salaried,East,Active,555,2228807,657922.28,490810,4.541079032619547,0,0,90,-90,4,Medium Risk,Critical
LN000285,CUST000699,Education,Salaried,West,Active,739,735109,240250.84,451855,1.6268692390257937,0,0,0,0,2,Low Risk,Critical
LN000286,CUST002161,Home,Salaried,East,Delinquent,562,1450610,359711.34,602817,2.4063853540958533,0,30,0,30,6,High Risk,Critical
LN000287,CUST004098,Auto,Business Owner,South,Delinquent,579,2093535,1786222.31,1988838,1.0526422966576463,0,30,10,20,5,Medium Risk,Critical
LN000288,CUST004738,Auto,Business Owner,East,Active,539,90452,30878.66,599752,0.15081567047713054,0,0,0,0,2,Low Risk,Critical
LN000289,CUST006364,Home,Self-Employed,East,Active,793,342766,312432.68,437914,0.7827244618806433,1,15,0,15,1,Low Risk,Warning
LN000290,CUST005686,Home,Salaried,South,Active,778,1516732,740493.21,1319203,1.1497335891443545,2,0,0,0,1,Low Risk,Warning
LN000291,CUST000855,Auto,Business Owner,West,Active,755,630644,525764.12,846774,0.7447607035643513,0,0,0,0,0,Low Risk,No Alert
LN000292,CUST005856,Business,Business Owner,East,Active,609,2114792,1005472.81,634933,3.3307325339839005,0,0,0,0,3,Medium Risk,Critical
LN000293,CUST007393,Personal,Salaried,North,Active,547,1429696,1306882.85,2540574,0.5627452693761331,2,0,10,-10,2,Low Risk,Critical
LN000294,CUST006529,Personal,Business Owner,East,Active,731,1898253,1459729.78,1951379,0.972775150291153,1,0,0,0,0,Low Risk,Watch
LN000295,CUST003475,Auto,Business Owner,South,Active,581,1611752,1445001.03,2199142,0.73290037660142,0,15,0,15,2,Low Risk,Warning
LN000296,CUST005758,Home,Business Owner,West,Active,673,890002,713858.39,145692,6.108791148450155,0,0,90,-90,2,Low Risk,Critical
LN000297,CUST005250,Business,Self-Employed,East,Active,612,422005,282630.97,2618777,0.16114583257757342,0,0,0,0,1,Low Risk,Warning
LN000298,CUST005173,Auto,Business Owner,East,Active,777,339711,292575.4,1316881,0.2579663614252161,0,10,0,10,1,Low Risk,Warning
LN000299,CUST001708,Personal,Salaried,South,Active,809,2318883,427981.01,2136055,1.085591429059645,1,15,10,5,2,Low Risk,Warning
LN000300,CUST002778,Education,Salaried,Central,Active,539,1777965,816249.78,1259828,1.4112759837057123,2,0,0,0,4,Medium Risk,Critical
LN000301,CUST005792,Home,Salaried,Central,Active,529,2467087,1192493.12,880542,2.8017823113491462,1,0,0,0,4,Medium Risk,Critical
LN000302,CUST001734,Education,Business Owner,East,Active,754,167439,138493.41,184543,0.907316993871347,0,0,0,0,0,Low Risk,Watch
LN000303,CUST005536,Auto,Self-Employed,North,Active,739,1100367,621226.56,1095382,1.004550923787318,3,10,0,10,3,Medium Risk,Warning
LN000304,CUST006391,Personal,Business Owner,East,Active,682,794402,437494.67,2488120,0.3192780090992396,1,5,0,5,1,Low Risk,Warning
LN000305,CUST004932,Business,Salaried,Central,Default,683,2465953,834576.17,2066062,1.1935522748107268,0,120,90,30,4,Medium Risk,Critical
LN000306,CUST003511,Education,Self-Employed,East,Active,541,2311282,1303312.53,1077143,2.1457522353113747,0,0,10,-10,4,Medium Risk,Critical
LN000307,CUST000203,Business,Self-Employed,North,Active,626,697339,610618.97,2976596,0.23427398276420447,0,0,10,-10,1,Low Risk,Warning
LN000308,CUST003256,Personal,Business Owner,West,Active,581,1967228,1521935.01,1718842,1.1445077558030348,0,15,0,15,3,Medium Risk,Warning
LN000309,CUST004219,Education,Salaried,East,Default,732,1752036,1281793.29,1920832,0.9121234964848566,1,90,0,90,3,Medium Risk,Critical
LN000310,CUST004497,Business,Business Owner,South,Delinquent,808,172803,118999.79,437268,0.3951878481846373,0,60,10,50,2,Low Risk,Warning
LN000311,CUST000767,Business,Salaried,North,Active,691,2031075,905250.77,221581,9.166286820620902,1,0,0,0,2,Low Risk,Critical
LN000312,CUST004390,Education,Self-Employed,East,Active,500,1782488,1385783.51,1231697,1.4471805971760912,1,10,0,10,5,Medium Risk,Critical
LN000313,CUST002328,Personal,Business Owner,Central,Active,706,2288720,852705.53,1905849,1.2008926205591315,1,0,30,-30,1,Low Risk,Warning
LN000314,CUST002932,Business,Self-Employed,East,Active,696,2083362,1699403.21,1631004,1.2773494117733617,1,15,0,15,3,Medium Risk,Critical
LN000315,CUST007778,Auto,Salaried,Central,Active,782,452086,415428.41,2761570,0.16370615265953786,3,0,30,-30,1,Low Risk,Warning
LN000316,CUST000198,Education,Self-Employed,South,Active,516,422619,159641.52,2264408,0.1866355356455197,0,0,0,0,2,Low Risk,Critical
LN000317,CUST007126,Home,Self-Employed,West,Active,818,1028269,741066.42,1645120,0.6250419422291383,1,0,0,0,0,Low Risk,Watch
LN000318,CUST001931,Home,Self-Employed,Central,Active,668,153311,131032.8,2672247,0.057371567822884634,1,0,0,0,1,Low Risk,Warning
LN000319,CUST003583,Personal,Business Owner,East,Active,685,1881601,1040056.39,193127,9.742816902867025,0,0,0,0,2,Low Risk,Critical
LN000320,CUST006896,Auto,Salaried,South,Delinquent,621,836775,645637.93,1499246,0.5581305536249554,1,60,0,60,3,Medium Risk,Warning
LN000321,CUST006288,Business,Self-Employed,North,Active,723,1096992,674660.41,1753066,0.6257562464847302,0,0,0,0,0,Low Risk,Watch
LN000322,CUST000609,Home,Self-Employed,East,Active,626,1737580,1448818.32,1165546,1.4907862924329027,2,0,0,0,3,Medium Risk,Critical
LN000323,CUST003273,Personal,Self-Employed,North,Delinquent,665,967118,821464.42,1612394,0.5998025296546625,1,30,0,30,3,Medium Risk,Warning
LN000324,CUST001148,Auto,Self-Employed,Central,Delinquent,621,2486471,1614766.97,1410943,1.762276009732498,0,30,0,30,5,Medium Risk,Critical
LN000325,CUST004283,Auto,Salaried,South,Active,821,663444,212031.4,760668,0.8721860259666504,2,0,0,0,0,Low Risk,Watch
LN000326,CUST003398,Personal,Salaried,West,Active,719,2065338,1281812.38,1976851,1.0447615930588598,2,0,10,-10,1,Low Risk,Warning
LN000327,CUST002512,Personal,Business Owner,East,Active,778,603061,210904.61,805737,0.7484588643688945,2,0,0,0,0,Low Risk,Watch
LN000328,CUST007517,Business,Salaried,South,Active,647,2152935,255541.15,480368,4.481845168703994,2,0,90,-90,3,Medium Risk,Critical
LN000329,CUST001795,Personal,Salaried,South,Active,791,798071,753008.06,1682397,0.474365444065818,2,0,0,0,0,Low Risk,Watch
LN000330,CUST000660,Business,Self-Employed,West,Active,746,856176,407743.47,575108,1.4887221182803925,2,15,0,15,3,Medium Risk,Critical
LN000331,CUST002812,Business,Business Owner,Central,Active,687,1014744,498309.68,2152987,0.47131914869899355,1,5,0,5,1,Low Risk,Warning
LN000332,CUST007099,Education,Business Owner,West,Active,510,2061202,1165743.81,1208857,1.705083396960931,1,10,0,10,5,Medium Risk,Critical
LN000333,CUST006052,Auto,Self-Employed,West,Active,783,782310,581358.05,646859,1.2093980295551272,0,0,0,0,1,Low Risk,Warning
LN000334,CUST006547,Auto,Business Owner,West,Active,544,2384676,1773722.93,202617,11.769377692888554,2,0,0,0,4,Medium Risk,Critical
LN000335,CUST001370,Auto,Salaried,North,Active,623,1489955,849309.09,439258,3.391981477855839,3,10,60,-50,5,Medium Risk,Critical
LN000336,CUST001987,Education,Business Owner,East,Active,746,574109,454165.06,1914600,0.29985845607437583,0,0,0,0,0,Low Risk,No Alert
LN000337,CUST005631,Business,Self-Employed,West,Active,836,977069,273798.07,579786,1.685223513503258,2,0,60,-60,2,Low Risk,Critical
LN000338,CUST000147,Business,Business Owner,East,Active,658,1385923,1138544.31,1444582,0.9593937900375333,1,0,30,-30,1,Low Risk,Warning
LN000339,CUST003220,Personal,Business Owner,West,Default,766,1428951,286521.79,32444,44.04361361114536,2,120,30,90,5,Medium Risk,Critical
